,Column1,Column2,Column3,Column4,Column5
1048,5.22904e+17,vikings,positive,Հիանալի սեզոն 8-րդ դասարանի տիկին Վիկինգներ: Այսօր երեկոյան ծանր պարտություն Pioneer-ից: Viking հպարտություն!,
1049,5.22925e+17,vikings,negative,"Մանրակրկիտ շտրիխ հաշվարկներից և ալգորիթմներից և որոշ հանրահաշիվից հետո ես որոշեցի, որ վիկինգները կկորցնեն կիրակի օրը: http://t.co/BrUy8av7Ir",
1050,5.23047e+17,vikings,positive,"Ուրախ ուրբաթ, վիկինգներ: Շատ անձրեւ ճանապարհին & AMP; մեծ հոկեյի խաղ այսօր երեկոյան; հիանալի օր է լինելու: #bjshspride http://t.co/sQpKgQhWrN",
1051,5.21436e+17,wednesday adams,negative,"Ես ունեմ այդ «հանգիստ բիծ դեմքը», որը չորեքշաբթի Ադամսին կնախանձեր... Ուղղակի ասելով.",
1052,5.22064e+17,wednesday adams,positive,Գնացեք ամբողջ չորեքշաբթի Ադամս մեզ վրա՝ մեր շքեղ փխրուն օձիքով http://t.co/O1MB2vorBy,
1053,5.22944e+17,wednesday adams,negative,Ուեսը կռվում է չորեքշաբթի Ադամսի հետ և բոլորին ցմահ բանտարկելու է:,
1054,5.21755e+17,wednesday adams,negative,"Ես հանգստացող բիծ դեմք ունեմ, որը չորեքշաբթի Ադամսին կխանդի",
1055,5.21701e+17,wednesday adams,positive,Գնացեք ամբողջ չորեքշաբթի Ադամս մեզ վրա՝ մեր շքեղ փխրուն օձիքով http://t.co/O1MB2vorBy,
1056,5.23089e+17,wednesday adams,positive,Գնացեք ամբողջ չորեքշաբթի Ադամս մեզ վրա՝ մեր շքեղ փխրուն օձիքով http://t.co/O1MB2vorBy,
1057,5.20809e+17,wednesday adams,positive,Ես ամեն օր ձգտում եմ նմանվել չորեքշաբթի Ադամսին:,
1058,5.21262e+17,wednesday adams,positive,Գնացեք ամբողջ չորեքշաբթի Ադամս մեզ վրա՝ մեր շքեղ փխրուն օձիքով http://t.co/O1MB2vorBy,
1059,5.2031e+17,wednesday adams,positive,"Ինձ հենց նոր ասացին, որ ես Մերիլին Մյունսթերի և Ուեսթեյ Ադամսի կատարյալ համադրությունն եմ: #Հելոուին2014",
1060,5.22101e+17,wednesday adams,positive,Աղջկա սկաուտ թխվածքաբլիթներ՝ պատրաստված իսկական աղջիկ սկաուտներով։ (Վերափոխված Չորեքշաբթի Ադամսից) #RuinADessert,
1061,5.21536e+17,welbeck,positive,"@asadaslamawan այսօր այն ամենն էր, որ Օզիլը երջանիկ չլինի և հունվարին հեռանա Արսենալից: Ուելբեքը լավն է, չնայած np, մենք չենք կարող այդքան անհաջող լինել:",
1062,5.20452e+17,welbeck,positive,@NuladThePundit-ը Եվրոպայի երկրում գալիս է 1-ին b4 ակումբ: Ինկեսը բաց թողած այն դեպքում Ուելբեքը 7 գոլի հեղինակ է բոլոր մրցաշարերում:,
1063,5.2309e+17,welbeck,positive,"Հաճելի է տեսնել, որ Ուելբեքը լավ մարզվում է լուսանկարում, հուսով եմ, որ նա վաղը կամ երկու գոլ կխփի Հալլի դեմ խաղում: #AFCvHCFC",
1064,5.22722e+17,welbeck,positive,Չեմ համբերում տեսնելու իմ լավագույն ընկերոջը: նա վաղը կվերադառնա Ուելբեքից: նա ինձ համար եղբոր պես է: #Վերամիավորվել են #բարեկամության նպատակները #bruh,
1065,5.20284e+17,welbeck,positive,"@cridheone նա ազնիվ էր Ուելբեքի հետ, նա մեր 4-րդ ընտրված հարձակվողն էր, ոչ էլ մեկը, ով պետք է մեղադրի այն լավը, որ նա հեռացավ:",
1066,5.21374e+17,welbeck,positive,"Իսկապես հուսով եմ, որ Ուելբեքը հարմար կլինի շաբաթ օրը, և դա պարզապես մի փոքր թակոց է",
1067,5.20285e+17,welbeck,positive,"@MoodieNathan Այո, մի մտածիր, որ 8-ը կամ 9-ը ոմանց նման են: Ռիսկ է, բայց Ուելբեքը պետք է լինի նպատակների շարքում: Ինչ վերաբերում է Դելֆին, հանգստացավ կիրակի օրը",
1068,5.20356e+17,welbeck,positive,"Բարի գիշեր @Արսենալի տղաների համար այս երեկո: Ուելբեքը գոլ խփեց, Չեմբերլենը լավ խաղաց, իսկ Չեմբերսն իր 1-ին մեկնարկը կատարեց: #Արսենալ #EnglishCore",
1069,5.20301e+17,welbeck,positive,"Նիսը Ուելբեքին խփեց իր 8-րդ գոլը 10 խաղում, Լալլանայի մտածող խաղը &amp; Օքսլեյդ Չեմբերլենը խաղադաշտ դուրս բերեց համապատասխան հմտություններ",
1070,5.20316e+17,welbeck,positive,"«Արսենալի» խաղացող Դենի Ուելբեքը սարսափելի էր 1-ին խաղակեսում, բայց հիանալի էր տեսնել Ուելբեքին՝ #mufc-ի նախկին լեգենդին, 2-րդ խաղակեսում հաշիվների մեջ:",
1071,5.20305e+17,welbeck,positive,Դեռ չեմ կարող հավատալ դրան.. Արյունոտ գծավար: Դրական կողմը ես Ուելբեքին ունեի 3-րդ գոլի հեղինակ,
1072,5.2139e+17,welbeck,positive,"Պարզապես ոլորեց իր կոճը, բայց նա լավ է: «@seru25. Ուելբեքը կարող է ընտրել մեկին: Ի՞նչ է կատարվում մեր թիմի հետ»:",
1073,5.22154e+17,welbeck,positive,"Hull շաբաթ օրը ճիշտ. OX-ը, Կասորլան, Ալեքսիսը Ուելբեքի հետևում ինձ համար: Հանգիստն ինքն է ընտրում:",
1074,5.23067e+17,welbeck,positive,@BenDinnery @physioroom բարև երկուսն էլ. ի՞նչ նորություններ կան Ուելբեքի մասին: Հավանաբար վաղը մեկնարկի՞: Շատ շնորհակալություն,
1075,5.2297e+17,white house,positive,"Վաղվա ժամանակացույցը ևս մեկ ապացույց է, որ @runningstartDC-ն երբևէ եղած ամենամեծ կազմակերպությունն է: Սպիտակ տուն, ահա մենք եկել ենք: #կանայքքաղաքականություն",
1076,5.23097e+17,white house,negative,"Ամերիկացի սենատոր Ռենդ Փոլը #Էբոլան անվանում է «անհավանական վարակիչ», ասում է, որ Սպիտակ տունը պետք է անկեղծ լինի, թե ինչպես է այն տարածվում: http://t.co/I6jk73HRJK",
1077,5.23096e+17,white house,positive,"Ինչ էլ որ լինի այնտեղ, մի շարք մարդկանց համար, Սպիտակ տունը դեռ տուն է... http://t.co/EBBhG1yUlh",
1078,5.22093e+17,wwa,positive,"@zaynmalik հե՜յ բաբի :) Անցած շաբաթ օրը դիտեցի WWA ֆիլմը ու հիասքանչ է։ Դու ստիպեցիր ինձ զգալ նույն զգացմունքները, ինչ ես զգում եմ համերգի ժամանակ :) x",
1079,5.22438e+17,wwa,positive,"@Louis_Tomlinson-ը շաբաթ օրը գնաց WWA ֆիլմը դիտելու, ընկեր․․․․․․․․․․․․․․․․․․դրսում չկար, բայց ես ամեն դեպքում նկարեցի http://t.co/s59yLgKl36",
1080,5.22468e+17,wwa,positive,"@Harry_Styles Օգոստոսի 19-ին ես գնացի WWA շրջագայության, և դա այնքան զարմանալի էր &lt;3 Հուսով եմ, որ դուք նորից կվերադառնաք :) Ես սիրում եմ ձեզ...",
1081,5.22106e+17,wwa,positive,"Ուրբաթ՝ 17-ին, մի քանի կինոթատրոններ կրկին կցուցադրեն WWA համերգային ֆիլմը, այնպես որ, եթե դեռ չեք դիտել այն, ԳՆացեք:",
1082,5.22443e+17,wwa,positive,"@Real_Liam_Payne liaaam Ես վաղը գնալու եմ դիտելու WWA-ն, որպեսզի այն ավելի հետաքրքիր լինի՝ հետևելով ինձ",
1083,5.22649e+17,wwa,positive,#tbt WWA համերգ դեռ օգոստոսին։ Իմ կյանքի լավագույն օրը! http://t.co/dMLd7vooMQ,
1084,5.22228e+17,wwa,positive,"այնպես որ, ես դեռ չեմ գրել այդ մասին, բայց ես գնացի, որպեսզի WWA համերգ ֆիլմը կիրակի օրը մայրիկիս հետ մ.թ.ա. իմ ընկերները բոլորն աշխատում էին hahaha",
1085,5.22107e+17,wwat,positive,"ՏՂԵՐՔ, հավանականություն կա, որ հաջորդ շաբաթ օրը ես կարող եմ վերադառնալ մարզադաշտ, որտեղ WWAT-ն էր: Դեռ հաստատված չէ, բայց հուսով եմ, որ կարող եմ գնալ:",
1086,5.20855e+17,wwat,positive,@NiallOfficial-ը հենց նոր դիտեցի WWAT համերգային ֆիլմը։ Շատ հուզված! Շատ զարմանալի;) Ես նույնպես վաղը կգնամ թատրոն: Չեմ կարող սպասել!! Սիրում եմ քեզ Նայլ:,
1087,5.21455e+17,wwat,positive,"WWAT ֆիլմի հարցազրույցը կարող է լինել իմ ամենասիրածը, նրանք պարզապես այնքան հանգիստ էին և իրենք",
1088,5.21315e+17,wwat,positive,"Ես կարող եմ մեկուկես ժամ մեքենա վարել, թե ոչ, պարզապես WWAT ֆիլմը տեսնելու համար, բայց ես գիտեմ, որ դա 100% արժե:",
1089,5.21023e+17,wwat,positive,@iankeithtom Հեյ! Իսկապե՞ս պատրաստվում եք վաղը նորից տեսնել WWAT ֆիլմը: :),
1090,5.2081e+17,wwat,negative,"գուշակեք, ով չի կարող վաղը գնալ WWAT ֆիլմը դիտելու, քանի որ նրա ծնոտը չի դադարի գրեյպֆրուտի չափի ուռչել :(((((((",
1091,5.21122e+17,wwat,positive,"Վաղը կգնամ կինո ու էլի WWAT նայեմ։ Ինձ այդպես մի նայիր, ես միայն այդպես կտեսնեմ նրանց։",
1092,5.20957e+17,wwat,positive,@11thGorgeous-ը պատրաստվում է վաղը տեսնել WWAT ֆիլմը:,
1093,5.22431e+17,wwat,positive,"@Ashton5SOS ԵՍ ՍԻՐՈՒՄ ԵՄ ՔԵԶ ASH! Հուսով եմ, որ WWAT-ը հիանալի էր: Ես իսկապես ուրախ եմ տեսնել ձեզ հունիսի 20-ին Stade de France-ում: Հուսով եմ, որ շուտով կտեսնվենք: :D",
1094,5.20883e+17,wwat,positive,"Վաղը դուրս կգա «Գողացեք իմ աղջկան», մյուս օրը՝ «WWAT» ֆիլմից, մյուս օրը, ես կմեռնեմ հուզմունքից...",
1095,5.2125e+17,wwat,positive,"@Real_Liam_Payne Երեկ՝ հոկտեմբերի 11-ին, լրացավ 3 ամիս այն պահից, երբ ես քեզ տեսա Իսպանիայում WWAT-ում և իսկապես հաճելի էր նորից տեսնել ֆիլմը:",
1096,5.20876e+17,wwat,positive,@NiallOfficial Հենց նոր դիտեցի WWAT համերգային ֆիլմը։ Շատ հուզված! Շատ զարմանալի;) Ես նույնպես վաղը կգնամ թատրոն: Չեմ կարող սպասել!! Սիրում եմ քեզ Նայլ:,
1097,5.21881e+17,wwat,positive,Zarry :) WWAT-ի 1-ին օր vs WWAT-ի վերջին օր #EMABiggestFans1D http://t.co/KLsx4ik0EZ,
1098,5.23038e+17,wwat,positive,"@onedirection Ողջույն տղաներ, հուլիսի 10-ին Վատը Մադրիդում իմ կյանքի լավագույն օրն էր։",
1099,5.23071e+17,xmas,negative,"@mvdn777 լավ էդ ժամանակավորումը կատարյալ կլիներ, հիմա չէ՞։ շարժվեք Սուրբ Ծննդի հետ, սկսեք փետրվարից սկսվող աշխատանքային եռուզեռի մեջ:",
1100,5.23093e+17,xmas,positive,"Կատարված է արտաքին Սուրբ Ծննդյան լույսերով: Վաղը մենք աշխատում ենք ծառի վրա։ Այժմ, այնուամենայնիվ, ընթրիքը, ցնցուղը և DVR-ի մասին տեղեկություններ ստանալու ժամանակն է: ապահով եղիր",
1101,5.2306e+17,xmas,positive,@TwopTwips ԶԳԱՑԵ՛Ք Սուրբ Ծննդյան կախարդանքը՝ պարզապես մտնելով The Range օգոստոսի վերջին Բանկային արձակուրդից հետո ցանկացած ժամանակ:,
1102,5.23067e+17,xmas,positive,"Կարծում եմ, որ վաղը կարող եմ գնել մի քանի գեղեցիկ ամանորյա զարդեր նոր ծառի համար: :D Մի բան, որ ես սիրում եմ Սուրբ Ծննդի հետ կապված:",
1103,5.23057e+17,xmas,positive,"@BlackbauerJME Այո fam, կարծում եմ, որ դա կարող է հանդես գալ որպես Սուրբ Ծննդյան հատուկ .... Հուսով եմ:",
1104,5.23092e+17,xmas,positive,"@Darka2000 դա շատ հետաքրքիր է: Ես հաճախ եմ ուղևորությունների գնալու մինչև Սուրբ Ծնունդը, բայց կարող եմ նոյեմբերի 14-ից հետո, իսկ հետո մինչև դեկտեմբերի 22-ը:",
1105,5.23062e+17,xmas,negative,Քիչ-քիչ նոսրանում է ավստրալական կենսակերպը։ Կարող է գալ մի օր նշելու Սուրբ Ծնունդը & AMP; Զատիկը վիրավորական կհամարվի,
